gaussian_intensity,gaussian_centre,exponential_intensity,exponential_rate,log_likelihood,log_prior,log_posterior,weight
1.1137909504900736,50.23365435879087,0.9540036442340019,0.5041955367370144,-47045.892602572334,1.9460485780716041,-47043.94655399426,1.0
1.066085635144597,50.545002073178594,0.9205359217750858,0.5010043790902823,-47242.25108893172,2.0243346630245656,-47240.2267542687,1.0
1.1328943921011763,49.00665510286537,1.2593067934557451,0.5045915487097548,-46030.33563390005,1.6767824818764363,-46028.65885141818,1.0
1.0975846799398035,50.7767432893859,1.038309755063507,0.4976472636638245,-46828.99907334786,1.8741951659447316,-46827.124878181916,1.0
0.9833107626094735,49.990223423643094,1.1363228263450034,0.5038315084871327,-46576.102477310735,1.897004099808721,-46574.205473210925,1.0
1.170453417439241,49.89410911680691,1.2241026118010885,0.5054308544063605,-46112.984371841965,1.6712947340711977,-46111.313077107894,1.0
0.8823572952510683,50.373318709029334,0.9107153111559051,0.5029469960742334,-47490.13119765018,2.231365720116841,-47487.899831930066,1.0
0.9041095481090974,50.18956237380997,0.8708517486298127,0.5011943016352008,-47555.34619031818,2.2543617321492597,-47553.09182858603,1.0
0.8507520903270942,50.551030621584324,1.4274710668041943,0.5207069450047036,-45994.308722670474,1.875970145890193,-45992.43275252458,1.0
1.3551186249757003,48.696417008170236,1.0102039240061254,0.48993818331262673,-46614.69763259154,1.7278419204134288,-46612.96979067112,1.0
1.1128120389504388,49.810203197005585,1.1921098244252522,0.49246562396350146,-46308.001753413024,1.737473241839314,-46306.264280171185,1.0
1.3029718317702743,49.51461961263679,1.0001812581759983,0.49838516772845676,-46692.481316940015,1.767295074326233,-46690.714021865686,1.0
1.331711646464441,50.17441943401639,1.356601448339876,0.5008864544179378,-45549.272228291506,1.4880494827527793,-45547.78417880875,1.0
0.8879474532334821,49.14794920461588,0.9162425411458376,0.49319488051659066,-47430.46210740125,2.2176068367547854,-47428.24450056449,1.0
1.322810148964837,49.896173111667615,1.5362454218484483,0.48828414873555676,-45006.05545270679,1.406904040141883,-45004.64854866664,1.0
1.209700836971131,50.66376172924702,1.1297282676895628,0.5021605814368459,-46428.015510235855,1.7118192735540059,-46426.303690962304,1.0
1.2390280213420815,49.190708079294694,0.8625448446458706,0.500899856910268,-47167.47475238807,1.966444259254943,-47165.50830812882,1.0
0.8274867972646401,49.38762652102521,0.8875344071317269,0.4873343812577928,-47627.598925466744,2.335195377881421,-47625.26373008886,1.0
1.1294799075352273,49.40154012403794,1.1481305036974272,0.5054990270890324,-46456.62747921539,1.7563443754083978,-46454.87113483998,1.0
0.8265958651457884,49.298865373705986,1.0965404791004711,0.5019176649544954,-46976.34289474971,2.1217400710632615,-46974.22115467864,1.0
1.140640808273292,50.67078315888275,0.9825601037987142,0.4825499945519829,-46959.10235326229,1.8944496229832795,-46957.20790363931,1.0
0.81174028700486,50.04272155774524,0.9344971146479379,0.5064289960465771,-47428.18656218837,2.302015377411223,-47425.88454681096,1.0
0.9258282371186708,50.03762503328129,0.8357146820543631,0.5018124530583976,-47597.958070837674,2.276694585346755,-47595.68137625233,1.0
0.78720247797641,49.9844041557037,0.9516643552775496,0.5032012772864781,-47396.09719937369,2.3211118476971233,-47393.77608752599,1.0
1.6297997474752506,49.71728418003358,1.552820279177006,0.5007396382099477,-44639.374668798315,1.2575618413837235,-44638.11710695693,1.0
0.8128218722643166,49.932515055256744,0.7986271497369728,0.5095297846542476,-47861.84950888826,2.4824306199766193,-47859.36707826829,1.0
1.3819088758322051,50.96343916864446,1.0490501018337695,0.5102982336771084,-46402.05937503844,1.6768800336514254,-46400.38249500479,1.0
1.0254912816909114,50.44025328778478,1.0425158717393612,0.5116968127821186,-46915.92337233883,1.9343603812408054,-46913.989011957594,1.0
0.9370134170849437,50.87746114677594,0.9030343824845014,0.5103644010973548,-47421.70370491592,2.1745981251255335,-47419.5291067908,1.0
0.8411312856255029,49.75844646019828,0.9115848348233375,0.4929752391898115,-47514.27752474119,2.285865656476741,-47511.99165908471,1.0
1.1137909504900736,50.23365435879087,0.9540036442340019,0.5041955367370144,-47045.892602572334,1.9460485780716041,-47043.94655399426,1.0
1.1514660123385094,50.32921722020997,1.1253060412150562,0.49677393747986254,-46497.83974405872,1.7571052570844612,-46496.082638801636,1.0
1.1328943921011763,49.00665510286537,1.2593067934557451,0.5045915487097548,-46030.33563390005,1.6767824818764363,-46028.65885141818,1.0
1.3153617131307578,50.34322331654801,1.2488422678046989,0.4989126321121259,-45930.12300461955,1.560988790342452,-45928.56201582921,1.0
0.9833107626094735,49.990223423643094,1.1363228263450034,0.5038315084871327,-46576.102477310735,1.897004099808721,-46574.205473210925,1.0
1.170453417439241,49.89410911680691,1.2241026118010885,0.5054308544063605,-46112.984371841965,1.6712947340711977,-46111.313077107894,1.0
0.8823572952510683,50.373318709029334,0.9107153111559051,0.5029469960742334,-47490.13119765018,2.231365720116841,-47487.899831930066,1.0
0.9041095481090974,50.18956237380997,0.8708517486298127,0.5011943016352008,-47555.34619031818,2.2543617321492597,-47553.09182858603,1.0
0.9604693148021903,49.95046631628278,1.362076699452513,0.514440119570587,-45931.64306213164,1.7753307228421438,-45929.8677314088,1.0
1.3551186249757003,48.696417008170236,1.0102039240061254,0.48993818331262673,-46614.69763259154,1.7278419204134288,-46612.96979067112,1.0
1.1128120389504388,49.810203197005585,1.1921098244252522,0.49246562396350146,-46308.001753413024,1.737473241839314,-46306.264280171185,1.0
1.5006939486063813,49.56742746372533,1.047023476599449,0.5029804435733742,-46304.38438990284,1.621446809624155,-46302.76294309322,1.0
1.515349021678718,50.27150665002924,1.4727073190006275,0.49933415640667267,-45016.30839357958,1.3389355229944537,-45014.969458056585,1.0
0.9661194466350846,49.61904574692872,0.9367582213832316,0.4899018301106746,-47299.333879285514,2.102580014541931,-47297.23129927097,1.0
1.5133376713282596,50.09178699013484,1.785773940824166,0.48864947947100174,-44060.41345960375,1.2207723501558911,-44059.19268725359,1.0
1.209700836971131,50.66376172924702,1.1297282676895628,0.5021605814368459,-46428.015510235855,1.7118192735540059,-46426.303690962304,1.0
1.265697856403527,49.15265426377524,0.859257839923169,0.5014310204724645,-47137.36417679351,1.9538730013349035,-47135.410303792174,1.0
0.8274867972646401,49.38762652102521,0.8875344071317269,0.4873343812577928,-47627.598925466744,2.335195377881421,-47625.26373008886,1.0
1.1309118862739804,49.415526398018955,1.1513154347455024,0.5055618653355535,-46446.093915151585,1.7528138835174256,-46444.341101268066,1.0
0.7628433164352478,49.15256526714223,1.1695498303475214,0.5074080636957093,-46803.11284086951,2.1659150187010647,-46800.9469258508,1.0
1.3064727943166417,51.67015482423793,1.026081521774063,0.47556420507430636,-46689.307944479595,1.7400011221979321,-46687.5679433574,1.0
0.81174028700486,50.04272155774524,0.9344971146479379,0.5064289960465771,-47428.18656218837,2.302015377411223,-47425.88454681096,1.0
0.9258282371186708,50.03762503328129,0.8357146820543631,0.5018124530583976,-47597.958070837674,2.276694585346755,-47595.68137625233,1.0
0.78720247797641,49.9844041557037,0.9516643552775496,0.5032012772864781,-47396.09719937369,2.3211118476971233,-47393.77608752599,1.0
2.0292121252987916,49.408937208912015,2.015817101654021,0.49383876700334656,-42900.62866217477,0.9888788534241768,-42899.63978332135,1.0
0.8128218722643166,49.932515055256744,0.7986271497369728,0.5095297846542476,-47861.84950888826,2.4824306199766193,-47859.36707826829,1.0
1.3819088758322051,50.96343916864446,1.0490501018337695,0.5102982336771084,-46402.05937503844,1.6768800336514254,-46400.38249500479,1.0
1.0254912816909114,50.44025328778478,1.0425158717393612,0.5116968127821186,-46915.92337233883,1.9343603812408054,-46913.989011957594,1.0
0.8970135777918629,50.7260935636564,1.1462184822499857,0.5151602941090275,-46756.04172028568,1.9872443485318851,-46754.05447593715,1.0
0.8411312856255029,49.75844646019828,0.9115848348233375,0.4929752391898115,-47514.27752474119,2.285865656476741,-47511.99165908471,1.0
1.1068705187935868,50.12098635034079,0.9466433435014372,0.5097745791823923,-47047.25270955376,1.9598120932982224,-47045.29289746046,1.0
1.1514660123385094,50.32921722020997,1.1253060412150562,0.49677393747986254,-46497.83974405872,1.7571052570844612,-46496.082638801636,1.0
1.1328943921011763,49.00665510286537,1.2593067934557451,0.5045915487097548,-46030.33563390005,1.6767824818764363,-46028.65885141818,1.0
1.5422229345518315,50.78757462293462,1.416849967966514,0.5042965041771008,-45161.113953479035,1.3542057173352027,-45159.7597477617,1.0
1.0539200867945038,50.2632812935008,1.2490576172151802,0.5113069375848351,-46231.865017204575,1.7494421234116473,-46230.11557508116,1.0
1.1730324086409614,49.82692158853762,1.2449976632711601,0.5074102026721822,-46067.3067498198,1.6557057246062095,-46065.6510440952,1.0
0.9954893742084434,50.096880795251785,1.0488541308752706,0.497801606579627,-46865.234893358676,1.9579524886517694,-46863.276940870026,1.0
0.9041095481090974,50.18956237380997,0.8708517486298127,0.5011943016352008,-47555.34619031818,2.2543617321492597,-47553.09182858603,1.0
0.8566116253644134,50.04951304119914,1.4764105979889237,0.529462287026624,-45716.84469888219,1.8447085372253598,-45714.999990344964,1.0
1.3551186249757003,48.696417008170236,1.0102039240061254,0.48993818331262673,-46614.69763259154,1.7278419204134288,-46612.96979067112,1.0
1.1136141700056208,49.80441553826332,1.1934839988928432,0.4922889656950255,-46304.344925892176,1.7358601184440317,-46302.60906577373,1.0
1.5889541343526672,49.427335385318806,1.0564366614423786,0.5013665379666928,-46169.58177825623,1.57592306819319,-46168.005855188036,1.0
1.7255991493718312,50.739645496965736,1.648477759681467,0.4959281987690105,-44288.36737040214,1.186129118036835,-44287.1812412841,1.0
0.9843783233758718,49.75301991175867,1.001703490169021,0.49435320106063996,-47058.247757839265,2.0141689929422135,-47056.23358884632,1.0
1.7134121549696126,50.34217435151517,1.9500532853750556,0.4836486236642499,-43451.946266063285,1.096437237661932,-43450.84982882562,1.0
1.209700836971131,50.66376172924702,1.1297282676895628,0.5021605814368459,-46428.015510235855,1.7118192735540059,-46426.303690962304,1.0
1.6163903250310754,48.1469915902136,0.8480132936474508,0.5016606061960798,-46794.794070782875,1.7978892477454922,-46792.99618153513,1.0
0.8771656615398917,49.597889060154955,1.0648112595301207,0.49746039119997604,-47018.34442454459,2.0791690778018683,-47016.265255466795,1.0
1.1309118862739804,49.415526398018955,1.1513154347455024,0.5055618653355535,-46446.093915151585,1.7528138835174256,-46444.341101268066,1.0
0.7628433164352478,49.15256526714223,1.1695498303475214,0.5074080636957093,-46803.11284086951,2.1659150187010647,-46800.9469258508,1.0
1.3064727943166417,51.67015482423793,1.026081521774063,0.47556420507430636,-46689.307944479595,1.7400011221979321,-46687.5679433574,1.0
0.81174028700486,50.04272155774524,0.9344971146479379,0.5064289960465771,-47428.18656218837,2.302015377411223,-47425.88454681096,1.0
0.9258282371186708,50.03762503328129,0.8357146820543631,0.5018124530583976,-47597.958070837674,2.276694585346755,-47595.68137625233,1.0
1.1317564131218538,50.35093137051881,1.1639520251401951,0.5037010845854125,-46408.95464334328,1.7427242970213952,-46407.211919046254,1.0
2.0292121252987916,49.408937208912015,2.015817101654021,0.49383876700334656,-42900.62866217477,0.9888788534241768,-42899.63978332135,1.0
0.8128218722643166,49.932515055256744,0.7986271497369728,0.5095297846542476,-47861.84950888826,2.4824306199766193,-47859.36707826829,1.0
1.3902543388796362,50.986407447003295,1.046288501345885,0.5107880145817781,-46393.13503537065,1.675052178780608,-46391.45998319187,1.0
1.0126756439141806,50.518621236199,1.0637488040479604,0.511944333376994,-46872.071064474585,1.9275545790972302,-46870.14350989549,1.0
0.8970135777918629,50.7260935636564,1.1462184822499857,0.5151602941090275,-46756.04172028568,1.9872443485318851,-46754.05447593715,1.0
0.8411312856255029,49.75844646019828,0.9115848348233375,0.4929752391898115,-47514.27752474119,2.285865656476741,-47511.99165908471,1.0
1.0516751790494083,50.28013809467282,0.9991344240210336,0.5111910982821274,-46992.86850062414,1.9517302617124834,-46990.91677036243,1.0
1.281652376759641,50.49745734167397,1.292391743864681,0.49386686208165126,-45860.466874258265,1.5540019681084978,-45858.91287229016,1.0
1.1328943921011763,49.00665510286537,1.2593067934557451,0.5045915487097548,-46030.33563390005,1.6767824818764363,-46028.65885141818,1.0
2.0177713103829538,51.233237979698984,1.8237503275714206,0.5066083932733689,-43500.36783003614,1.0439169713078582,-43499.323913064836,1.0
1.1065305680664483,50.64930971078923,1.4361886163266226,0.5241329603091407,-45653.737035718004,1.6000129724438006,-45652.13702274556,1.0
1.2498426628981139,49.90408928307503,1.359422345388572,0.5139096628076963,-45605.31754324369,1.535707272041691,-45603.78183597165,1.0
1.006914191590941,50.121930020138215,1.0590141208959727,0.49815883027004515,-46827.65509460264,1.9374077583260125,-46825.71768684431,1.0
1.0570116371447358,50.09246702893364,0.9376100726573737,0.5040892936281125,-47130.35953597253,2.0126048211245164,-47128.346931151405,1.0
0.30005683245201675,50.52234638375847,1.795576158385221,0.550814077490585,-45620.802589043014,3.889626283974482,-45616.91296275904,1.0
1.770043640254547,47.750647005843696,1.17208668627116,0.4749481516641513,-45712.69062549382,1.4181370380230272,-45711.2724884558,1.0
1.1136141700056208,49.80441553826332,1.1934839988928432,0.4922889656950255,-46304.344925892176,1.7358601184440317,-46302.60906577373,1.0
1.5889541343526672,49.427335385318806,1.0564366614423786,0.5013665379666928,-46169.58177825623,1.57592306819319,-46168.005855188036,1.0
1.7255991493718312,50.739645496965736,1.648477759681467,0.4959281987690105,-44288.36737040214,1.186129118036835,-44287.1812412841,1.0
0.9843783233758718,49.75301991175867,1.001703490169021,0.49435320106063996,-47058.247757839265,2.0141689929422135,-47056.23358884632,1.0
1.7934343976838092,50.331973257802375,1.9587995687426045,0.4798458076543832,-43330.35229802982,1.068106149806925,-43329.28419188002,1.0
1.1871760492598664,50.66060647288085,1.196636635461168,0.5069577306045695,-46256.18864252337,1.6780106206613523,-46254.5106319027,1.0
1.6163903250310754,48.1469915902136,0.8480132936474508,0.5016606061960798,-46794.794070782875,1.7978892477454922,-46792.99618153513,1.0
0.8771656615398917,49.597889060154955,1.0648112595301207,0.49746039119997604,-47018.34442454459,2.0791690778018683,-47016.265255466795,1.0
1.1309118862739804,49.415526398018955,1.1513154347455024,0.5055618653355535,-46446.093915151585,1.7528138835174256,-46444.341101268066,1.0
1.4259119338422974,50.136385436101556,1.5504010267616126,0.5101348079369079,-44854.071412901554,1.3462999958408548,-44852.72511290571,1.0
1.3064727943166417,51.67015482423793,1.026081521774063,0.47556420507430636,-46689.307944479595,1.7400011221979321,-46687.5679433574,1.0
0.81174028700486,50.04272155774524,0.9344971146479379,0.5064289960465771,-47428.18656218837,2.302015377411223,-47425.88454681096,1.0
1.3879056758631594,50.53067409053144,1.2290790731633292,0.5055883535504534,-45918.154446140325,1.534127361155941,-45916.62031877917,1.0
1.0283197811251275,50.37224987548776,1.2425057175420824,0.5095604230083944,-46304.77003871436,1.7772854119600219,-46302.9927533024,1.0
2.0292121252987916,49.408937208912015,2.015817101654021,0.49383876700334656,-42900.62866217477,0.9888788534241768,-42899.63978332135,1.0
0.8128218722643166,49.932515055256744,0.7986271497369728,0.5095297846542476,-47861.84950888826,2.4824306199766193,-47859.36707826829,1.0
1.3902543388796362,50.986407447003295,1.046288501345885,0.5107880145817781,-46393.13503537065,1.675052178780608,-46391.45998319187,1.0
1.0185590277105376,50.541681072019564,1.0629945044304199,0.5112158094376971,-46867.56267322736,1.9225177696861688,-46865.64015545767,1.0
0.8970135777918629,50.7260935636564,1.1462184822499857,0.5151602941090275,-46756.04172028568,1.9872443485318851,-46754.05447593715,1.0
1.1809665700417842,49.052064210872764,0.8837182100202865,0.49678247524487007,-47144.441983845165,1.9783464502488544,-47142.46363739492,1.0
1.2451990493995586,49.97296492265433,1.0197742623322934,0.5076523649705682,-46617.8943074889,1.783693631928002,-46616.110613856974,1.0
0.8211585409006432,50.50913348520051,1.5284495810571554,0.5205823884684847,-45736.983723072924,1.8720493929606996,-45735.11167367997,1.0
1.1328943921011763,49.00665510286537,1.2593067934557451,0.5045915487097548,-46030.33563390005,1.6767824818764363,-46028.65885141818,1.0
2.4694220605522026,51.68468116631597,2.1497689802349935,0.5144260459082745,-42210.03620015441,0.8701193136354566,-42209.166080840776,1.0
1.1065305680664483,50.64930971078923,1.4361886163266226,0.5241329603091407,-45653.737035718004,1.6000129724438006,-45652.13702274556,1.0
1.304807833415106,49.85870434180369,1.437096033594059,0.5159311700487885,-45325.62184804261,1.4622441010193328,-45324.15960394159,1.0
1.0049825507345358,49.988931443159764,1.0574267247143498,0.4935369676677856,-46798.04833823247,1.940734157528342,-46796.10760407494,1.0
1.0570116371447358,50.09246702893364,0.9376100726573737,0.5040892936281125,-47130.35953597253,2.0126048211245164,-47128.346931151405,1.0
0.30005683245201675,50.52234638375847,1.795576158385221,0.550814077490585,-45620.802589043014,3.889626283974482,-45616.91296275904,1.0
1.805673827811841,47.59978024343902,1.1824267380251607,0.4727279568210966,-45679.56050943026,1.3995282352926546,-45678.16098119497,1.0
1.1136141700056208,49.80441553826332,1.1934839988928432,0.4922889656950255,-46304.344925892176,1.7358601184440317,-46302.60906577373,1.0
1.5889541343526672,49.427335385318806,1.0564366614423786,0.5013665379666928,-46169.58177825623,1.57592306819319,-46168.005855188036,1.0
1.7471908551241897,50.609884948424096,1.7472520305291577,0.4908092338446931,-43998.35694705171,1.1446745968143182,-43997.2122724549,1.0
0.9843783233758718,49.75301991175867,1.001703490169021,0.49435320106063996,-47058.247757839265,2.0141689929422135,-47056.23358884632,1.0
1.7934343976838092,50.331973257802375,1.9587995687426045,0.4798458076543832,-43330.35229802982,1.068106149806925,-43329.28419188002,1.0
1.1871760492598664,50.66060647288085,1.196636635461168,0.5069577306045695,-46256.18864252337,1.6780106206613523,-46254.5106319027,1.0
1.6120075938278877,48.351517166208794,0.8813074053634469,0.5016136309428492,-46716.01028842264,1.7550223313982558,-46714.25526609125,1.0
0.9924533701612415,49.69858736688249,1.1275495926218286,0.49493890438392296,-46673.60303892114,1.894482965605962,-46671.708555955534,1.0
1.1299411283418355,49.79956574616931,1.2502462200385442,0.5121651550923931,-46111.054590597174,1.6848443099672383,-46109.36974628721,1.0
1.4259119338422974,50.136385436101556,1.5504010267616126,0.5101348079369079,-44854.071412901554,1.3462999958408548,-44852.72511290571,1.0
1.3064727943166417,51.67015482423793,1.026081521774063,0.47556420507430636,-46689.307944479595,1.7400011221979321,-46687.5679433574,1.0
0.81174028700486,50.04272155774524,0.9344971146479379,0.5064289960465771,-47428.18656218837,2.302015377411223,-47425.88454681096,1.0
1.3879056758631594,50.53067409053144,1.2290790731633292,0.5055883535504534,-45918.154446140325,1.534127361155941,-45916.62031877917,1.0
0.9714588730686033,50.47693348666025,1.3009009385179948,0.5100606732790568,-46213.563591695594,1.7980776941195384,-46211.765514001476,1.0
2.4556148272371505,48.66309777815725,2.5389168168702163,0.48602650275003373,-41094.21390071347,0.8010987421243245,-41093.412801971346,1.0
0.8128218722643166,49.932515055256744,0.7986271497369728,0.5095297846542476,-47861.84950888826,2.4824306199766193,-47859.36707826829,1.0
1.3902543388796362,50.986407447003295,1.046288501345885,0.5107880145817781,-46393.13503537065,1.675052178780608,-46391.45998319187,1.0
1.0276853661288374,50.470895477439946,1.0755229301183222,0.5093986244120865,-46815.93441766388,1.9028407344358533,-46814.03157692944,1.0
0.8970135777918629,50.7260935636564,1.1462184822499857,0.5151602941090275,-46756.04172028568,1.9872443485318851,-46754.05447593715,1.0
1.1809665700417842,49.052064210872764,0.8837182100202865,0.49678247524487007,-47144.441983845165,1.9783464502488544,-47142.46363739492,1.0
1.2451990493995586,49.97296492265433,1.0197742623322934,0.5076523649705682,-46617.8943074889,1.783693631928002,-46616.110613856974,1.0
1.0691330557719665,50.463949578660966,1.6382083791149977,0.5101927096603375,-45117.211544430254,1.5457602311292447,-45115.665784199125,1.0
1.1328943921011763,49.00665510286537,1.2593067934557451,0.5045915487097548,-46030.33563390005,1.6767824818764363,-46028.65885141818,1.0
2.4694220605522026,51.68468116631597,2.1497689802349935,0.5144260459082745,-42210.03620015441,0.8701193136354566,-42209.166080840776,1.0
1.1276044759152253,50.72396352346754,1.488376501406103,0.5280595325916725,-45468.82681792095,1.5587087944877354,-45467.26810912646,1.0
1.4875338583091249,49.51931125340451,1.565697304573236,0.520141483198507,-44800.846938289964,1.3109466642100265,-44799.53599162575,1.0
1.0049825507345358,49.988931443159764,1.0574267247143498,0.4935369676677856,-46798.04833823247,1.940734157528342,-46796.10760407494,1.0
1.0570116371447358,50.09246702893364,0.9376100726573737,0.5040892936281125,-47130.35953597253,2.0126048211245164,-47128.346931151405,1.0
0.1166178338208761,50.62652253521744,2.0034940402055037,0.5621372734196575,-45271.86052200784,9.074145806368634,-45262.78637620147,1.0
2.571988958061315,44.79800508540864,1.027864737416992,0.4380460183756554,-45673.791414814295,1.3616948148228973,-45672.42971999947,1.0
0.8493383591610191,48.675252440346505,1.3341006332204939,0.4746167268285617,-46275.09522724105,1.926955709539905,-46273.16827153151,1.0
1.5889541343526672,49.427335385318806,1.0564366614423786,0.5013665379666928,-46169.58177825623,1.57592306819319,-46168.005855188036,1.0
1.8315609372946422,50.70465760952178,1.8297126469902931,0.49041725705777073,-43661.99502871685,1.092516286285997,-43660.90251243056,1.0
1.139144519497386,49.59109198423691,1.1849047194280051,0.48066195192553457,-46335.32876934847,1.721801456048602,-46333.60696789242,1.0
1.7934343976838092,50.331973257802375,1.9587995687426045,0.4798458076543832,-43330.35229802982,1.068106149806925,-43329.28419188002,1.0
1.1871760492598664,50.66060647288085,1.196636635461168,0.5069577306045695,-46256.18864252337,1.6780106206613523,-46254.5106319027,1.0
1.6083382933802461,48.52274961300076,0.9091818273527491,0.50157430242606,-46631.25254792931,1.7216497404488638,-46629.53089818886,1.0
0.9924533701612415,49.69858736688249,1.1275495926218286,0.49493890438392296,-46673.60303892114,1.894482965605962,-46671.708555955534,1.0
0.910779554723575,50.45789116015523,1.4179766410117691,0.5169621878715837,-45943.45624463887,1.8031907622916914,-45941.65305387658,1.0
1.4259119338422974,50.136385436101556,1.5504010267616126,0.5101348079369079,-44854.071412901554,1.3462999958408548,-44852.72511290571,1.0
1.3064727943166417,51.67015482423793,1.026081521774063,0.47556420507430636,-46689.307944479595,1.7400011221979321,-46687.5679433574,1.0
1.1499226162022125,49.21151952074209,1.018854281468827,0.4949623380923733,-46801.01201926979,1.8511183586947229,-46799.16090091109,1.0
1.3259826472392988,50.576655696036084,1.290763314628149,0.5109340202752308,-45812.62798233198,1.5288930568302228,-45811.09908927515,1.0
1.0211382910044327,50.46817222847452,1.3406637052082053,0.508234515574488,-46035.06531188201,1.725198497748723,-46033.34011338426,1.0
2.966695159690919,46.99112506209235,3.119732526476997,0.48243061430596396,-39526.06553891893,0.6576157142954697,-39525.40792320463,1.0
0.8128218722643166,49.932515055256744,0.7986271497369728,0.5095297846542476,-47861.84950888826,2.4824306199766193,-47859.36707826829,1.0
1.3902543388796362,50.986407447003295,1.046288501345885,0.5107880145817781,-46393.13503537065,1.675052178780608,-46391.45998319187,1.0
1.141269088015736,50.3754852296458,1.2109694975560883,0.5096086015244152,-46260.361661873096,1.702002177581663,-46258.65965969551,1.0
0.8970135777918629,50.7260935636564,1.1462184822499857,0.5151602941090275,-46756.04172028568,1.9872443485318851,-46754.05447593715,1.0
1.1805177779661162,49.06702588692083,0.8874178850904036,0.49692747849298535,-47137.21713332225,1.9739507553871385,-47135.24318256686,1.0
1.309332764923353,49.701407384359065,1.0383861749590804,0.5036560530161924,-46551.37933206949,1.7267806381697057,-46549.65255143132,1.0
0.9853878350542018,50.42720200736097,1.7514920462079617,0.5099510070330917,-44893.519262472946,1.585770634194307,-44891.933491838754,1.0
1.1549046612400757,48.69170854167755,1.3526169455441621,0.5047372309471705,-45840.866679006576,1.6051799477686015,-45839.261499058804,1.0
2.4694220605522026,51.68468116631597,2.1497689802349935,0.5144260459082745,-42210.03620015441,0.8701193136354566,-42209.166080840776,1.0
1.1091660313727583,51.97349034376895,1.8762788670354258,0.5554032439152539,-44471.940433113414,1.4345480921284062,-44470.50588502129,1.0
1.7091187074623106,49.439072036726024,1.7618005584557959,0.531421486669847,-43986.1805225864,1.1526980032922411,-43985.02782458311,1.0
1.0525726921227954,50.27420082361687,1.2246803441121736,0.506935336217229,-46309.32765017495,1.7665927497130185,-46307.561057425235,1.0
1.0570116371447358,50.09246702893364,0.9376100726573737,0.5040892936281125,-47130.35953597253,2.0126048211245164,-47128.346931151405,1.0
-0.1935614335979754,51.051280656837605,2.299064954270726,0.5823019649840445,-44781.50250927236,-4.73135898322857,-44786.233868255586,1.0
